geoid10,dscore_2013,ascore_2013,pscore_2013,total_score,pop,dist,acre_pp,park_pp
371830541042016,2,1,4,7,330,1.08963,0.03317,0.0002
371830528072024,2,4,4,10,13,0.964334,0.010303,0.000189
371830537121005,2,5,5,12,1,1.302512,0,0
371830537111008,3,5,5,13,23,1.976096,0,0
371830536102012,1,4,4,9,68,0.45181,0.001964,0.000197
371830525052011,2,4,4,10,23,0.850322,0.007136,0.00048
371830537141012,2,4,4,10,69,0.924017,0.006681,0.0002
371830545001035,1,3,3,7,18,0.251411,0.019889,0.000608
371830520012013,1,4,3,8,98,0.617187,0.003163,0.000883
371830540122000,2,4,4,10,490,1.233652,0.007237,0.000104
371830540111011,2,5,5,12,243,1.293052,0,0
371830501001057,1,2,1,4,4,0.11457,0.027217,0.001668
371830541054003,2,4,4,10,34,0.86252,0.011337,0.000103
371830525061006,2,3,3,8,313,1.002181,0.013421,0.000543
371830528072017,2,4,4,10,98,0.637978,0.010303,0.000189
371830537181024,5,5,5,15,53,3.905387,0,0
371830537171017,4,5,5,14,5,3.32547,0,0
371830526031004,1,4,4,9,28,0.527426,0.004153,0.000334
371830541103025,5,5,5,15,2,4.522117,0,0
371830507002008,1,4,2,7,54,0.093019,0.003846,0.001333
371830540132041,3,5,5,13,92,1.566607,0,0
371830521011018,1,4,4,9,449,0.440975,0.009606,0.000363
371830528062034,3,5,5,13,21,2.046067,0,0
371830520021008,1,4,4,9,39,0.312332,0.006846,0.000189
371830528064059,3,5,5,13,37,1.757929,0,0
371830541061029,3,5,5,13,42,2.21182,0,0
371830545003031,2,5,5,12,17,1.39265,0,0
371830530081032,2,5,5,12,69,1.351895,0,0
371830506002023,1,4,3,8,16,0.209044,0.005604,0.000773
371830524011037,4,5,5,14,5,2.822638,0,0
371830545004012,1,4,4,9,12,0.266679,0.00545,0.000141
371830528072029,2,4,4,10,11,0.840491,0.010303,0.000189
371830525041006,2,4,4,10,13,1.259821,0.001218,0.00018
371830528063000,2,5,5,12,32,1.367635,0,0
371830512001000,1,4,3,8,596,0.221408,0.00815,0.000695
371830541041026,2,4,4,10,45,1.148547,0.003023,0.000139
371830507003000,1,4,3,8,33,0.446182,0.005775,0.000901
371830540112003,2,2,3,7,68,1.029747,0.025679,0.000856
371830540181000,2,5,5,12,7,1.415911,0,0
371830508003005,1,4,2,7,55,0.267147,0.008278,0.001275
371830507001020,1,4,1,6,56,0.22821,0.005535,0.001653
371830528061007,2,5,5,12,5,1.316834,0,0
371830527051032,2,4,4,10,40,0.761676,0.004763,0.000215
371830524011042,4,5,5,14,30,2.686821,0,0
371830542071070,4,5,5,14,80,2.531692,0,0
371830528033024,2,5,5,12,104,1.449905,0,0
371830516005017,2,4,3,9,37,0.713739,0.005019,0.000596
371830511012004,1,5,4,10,72,0.396135,0.000868,0.000154
371830524011022,4,5,5,14,68,3.015677,0,0
371830537091001,3,5,5,13,89,1.584753,0,0
371830528072076,1,4,4,9,88,0.474019,0.010303,0.000189
371830537192007,5,5,5,15,403,4.403408,0,0
371830521014028,1,3,3,7,25,0.27328,0.011826,0.000641
371830524011063,3,5,5,13,17,1.90558,0,0
371830538083031,2,4,4,10,4,0.655166,0.002632,0.000288
371830514001014,1,4,4,9,91,0.338812,0.003816,0.00053
371830540143004,3,5,5,13,338,1.896074,0,0
371830541042022,1,1,4,6,371,0.563537,0.03317,0.0002
371830527071015,2,3,4,9,39,1.119681,0.013635,0.000189
371830506003014,1,4,1,6,46,0.11815,0.009329,0.00165
371830537113008,1,3,4,8,1,0.424172,0.012746,0.000229
371830540171017,2,1,4,7,5,1.111502,0.059635,0.000247
371830537171009,3,5,5,13,70,2.00451,0,0
371830541103003,5,5,5,15,206,4.178075,0,0
371830537112017,2,4,4,10,10,0.865984,0.0085,0.000147
371830537231004,2,4,4,10,36,1.001129,0.010065,0.000331
371830540141067,2,4,4,10,14,1.080047,0.001332,0.00017
371830545002007,1,4,1,6,62,0.087844,0.008963,0.00222
371830526012019,1,4,4,9,70,0.436292,0.008373,0.000528
371830541041034,2,1,4,7,6,1.278982,0.03317,0.0002
371830537141005,2,4,5,11,56,0.968522,0.004246,8.2e-05
371830501001095,1,2,1,4,2,0.043785,0.023533,0.001941
371830540071001,3,5,5,13,962,1.905224,0,0
371830523022016,1,4,4,9,64,0.369034,0.00545,0.000141
371830537192006,5,5,5,15,235,4.10615,0,0
371830504002014,1,4,2,7,17,0.246911,0.004604,0.001397
371830536102011,2,4,4,10,46,0.699377,0.001964,0.000197
371830540132054,2,4,4,10,49,1.232293,0.002632,0.000288
371830541102019,5,5,5,15,67,3.857894,0,0
371830536101038,2,5,5,12,18,1.382663,0,0
371830540123002,2,4,4,10,409,1.235869,0.007237,0.000104
371830521012014,1,4,4,9,54,0.283712,0.010931,0.000513
371830509001019,1,2,1,4,21,0.009613,0.027331,0.00205
371830526021005,2,4,5,11,217,0.675032,0.002659,6.9e-05
371830517003026,2,4,4,10,49,1.033258,0.001689,0.000273
371830516003000,2,4,4,10,8,1.018965,0.002711,0.000231
371830545001026,1,3,3,7,58,0.326634,0.020215,0.000854
371830537121015,1,4,5,10,55,0.304981,0.004246,8.2e-05
371830528064035,3,5,5,13,56,2.006371,0,0
371830527072008,2,3,4,9,36,1.010483,0.0161,0.000318
371830537073000,1,5,4,10,119,0.514194,3.5e-05,0.000258
371830530081001,3,5,5,13,288,1.60732,0,0
371830541062027,2,4,4,10,5,0.731855,0.006846,0.000189
371830540134008,3,5,5,13,52,1.999596,0,0
371830541043027,3,5,5,13,142,1.771704,0,0
371830507003035,1,4,2,7,11,0.213718,0.008484,0.001314
371830525031010,2,5,5,12,117,1.466698,0,0
371830523023014,2,4,4,10,292,1.246287,0.00545,0.000141
371830527061024,2,4,4,10,30,1.197927,0.011337,0.000103
371830540081009,1,4,4,9,41,0.345589,0.003023,0.000139
371830542091074,4,5,5,14,279,3.006616,0,0
371830541054025,2,4,4,10,80,0.641474,0.011337,0.000103
371830523022009,1,3,4,8,286,0.467434,0.021712,0.000194
371830510002022,1,2,2,5,17,0.136636,0.025013,0.001274
371830540142010,2,4,4,10,27,0.709754,0.001332,0.00017
371830525043011,1,4,4,9,13,0.222715,0.007597,0.000446
371830540012015,2,4,4,10,11,1.030518,0.005234,0.000171
371830537131007,2,4,5,11,38,1.235233,0.004246,8.2e-05
371830540061000,3,5,5,13,26,1.568698,0,0
371830518001030,1,4,4,9,46,0.255462,0.003177,0.000397
371830537252011,2,4,4,10,43,0.770321,0.0085,0.000147
371830537171025,4,5,5,14,51,2.615607,0,0
371830545002082,2,3,1,6,52,0.972681,0.014414,0.002361
371830537261009,1,4,4,9,195,0.47219,0.002435,0.000119
371830541042000,2,1,4,7,69,0.820212,0.03317,0.0002
371830540043007,2,4,4,10,366,1.283543,0.007237,0.000104
371830526011019,2,4,4,10,26,0.86783,0.004062,0.000127
371830527052002,1,4,4,9,207,0.416007,0.004763,0.000215
371830541101008,5,5,5,15,181,3.560079,0,0
371830536101026,3,5,5,13,40,1.88258,0,0
371830541103019,5,5,5,15,29,3.511954,0,0
371830538082013,3,5,5,13,55,1.581624,0,0
371830545002006,2,3,1,6,175,0.876759,0.011732,0.00159
371830540082003,1,4,4,9,213,0.613587,0.003023,0.000139
371830528064036,3,5,5,13,102,1.916753,0,0
371830537112008,2,3,4,9,103,0.853451,0.012746,0.000229
371830528061008,2,4,4,10,20,0.857701,0.010303,0.000189
371830528064037,3,5,5,13,53,1.9425,0,0
371830512001008,1,4,3,8,85,0.413766,0.0067,0.000533
371830509001000,1,2,1,4,2,0.07356,0.026628,0.001813
371830526011017,2,4,4,10,24,0.730839,0.004062,0.000127
371830524081012,1,4,4,9,30,0.263942,0.002044,0.000235
371830526012021,1,4,4,9,47,0.273408,0.007723,0.000326
371830542081114,3,5,5,13,510,2.111854,0,0
371830541103014,5,5,5,15,66,4.533304,0,0
371830537141013,2,4,5,11,56,0.689299,0.004246,8.2e-05
371830540072001,3,5,5,13,265,1.717209,0,0
371830540162004,1,1,4,6,835,0.239904,0.059635,0.000247
371830541053013,4,5,5,14,79,2.440794,0,0
371830542071032,4,5,5,14,307,2.710797,0,0
371830542071057,4,5,5,14,334,3.273654,0,0
371830537131001,1,4,5,10,47,0.295175,0.004246,8.2e-05
371830526012002,2,4,4,10,42,0.743828,0.007723,0.000326
371830540134043,3,5,5,13,30,1.54745,0,0
371830537131011,2,4,4,10,41,0.746543,0.002435,0.000119
371830516003001,2,4,4,10,48,0.940767,0.003754,0.000332
371830509003004,1,2,1,4,51,0.005439,0.027283,0.001904
371830504001033,1,4,3,8,58,0.202204,0.005741,0.000796
371830507001022,1,4,1,6,80,0.251381,0.007894,0.001742
371830538082006,2,2,3,7,34,0.798288,0.025679,0.000856
371830542091050,5,5,5,15,291,3.471122,0,0
371830503001000,1,4,4,9,39,0.357772,0.003822,0.000417
371830507003041,1,4,1,6,49,0.2783,0.009288,0.001565
371830538082016,3,5,5,13,158,1.841335,0,0
371830541052012,3,5,5,13,3,1.694548,0,0
371830506001003,1,4,3,8,103,0.108451,0.00662,0.000932
371830541062055,2,3,4,9,111,1.281584,0.016556,0.000185
371830521011035,2,4,4,10,54,1.19976,0.002514,0.000107
371830540083005,2,5,5,12,251,1.36516,0,0
371830506002029,1,4,2,7,48,0.155578,0.005188,0.001334
371830525031008,2,5,5,12,134,1.433104,0,0
371830521014009,1,3,3,7,1,0.387335,0.014959,0.000673
371830541043033,3,5,5,13,99,1.987816,0,0
371830521013003,2,4,4,10,191,1.149089,0.007092,0.000256
371830526031005,1,4,3,8,69,0.426844,0.009064,0.000828
371830516002010,2,4,4,10,38,0.74498,0.002711,0.000231
371830537224003,2,4,4,10,182,1.029981,0.010065,0.000331
371830520023001,2,4,4,10,37,0.695236,0.006846,0.000189
371830524082012,1,5,4,10,33,0.428668,0.001195,0.000132
371830537241039,3,5,5,13,22,1.724607,0,0
371830528072009,2,4,4,10,21,0.672557,0.010303,0.000189
370630020282020,2,4,4,10,6,0.896037,0.001964,0.000197
371830528061012,1,4,4,9,87,0.285211,0.010303,0.000189
371830537132005,1,4,5,10,21,0.576641,0.004246,8.2e-05
371830541062052,1,3,4,8,8,0.54833,0.016556,0.000185
371830540131046,2,1,4,7,155,0.813146,0.076914,0.000488
371830525032004,2,4,5,11,128,1.104941,0.004523,9.4e-05
371830541043014,2,4,4,10,3,1.188694,0.003023,0.000139
371830521012000,1,3,3,7,28,0.452124,0.014959,0.000673
371830537171011,3,5,5,13,55,2.214591,0,0
371830507001005,1,4,1,6,40,0.223346,0.00489,0.001646
371830540143016,2,5,5,12,34,1.420242,0,0
371830501001103,1,2,1,4,2,0.119176,0.023463,0.001871
371830520021009,2,4,4,10,45,0.691752,0.006846,0.000189
371830525033017,2,4,5,11,469,0.932616,0.004523,9.4e-05
371830505003020,1,4,4,9,34,0.170226,0.004903,0.000271
371830540161007,1,1,4,6,169,0.450752,0.059635,0.000247
371830541043028,3,5,5,13,212,1.584998,0,0
371830515012015,2,4,3,9,52,0.71205,0.004292,0.000532
371830536101033,3,5,5,13,25,1.86711,0,0
371830542071066,4,5,5,14,98,3.04414,0,0
371830517001015,1,4,4,9,43,0.090315,0.004919,0.000462
371830527012013,2,4,4,10,333,1.128964,0.002575,0.000102
371830519001029,2,4,4,10,2,0.863169,0.001473,0.000378
371830514005023,1,4,3,8,37,0.012582,0.00815,0.000695
371830505003015,1,4,5,10,52,0.333549,0.003562,8.6e-05
371830514001015,1,4,3,8,56,0.329892,0.006656,0.000573
371830541052025,3,5,5,13,86,1.886701,0,0
371830536101053,2,4,4,10,47,0.847528,0.001964,0.000197
371830506002017,1,4,2,7,20,0.049429,0.005188,0.001334
371830545001027,1,2,1,4,141,0.502519,0.022247,0.002887
371830523023017,2,5,5,12,39,1.360886,0,0
371830541103020,5,5,5,15,92,4.575218,0,0
371830509003008,1,2,1,4,38,0.082461,0.026833,0.001782
371830527063013,3,5,5,13,35,1.934697,0,0
371830541132040,3,5,5,13,84,2.369993,0,0
371830524041010,2,1,4,7,73,0.641414,0.036848,0.0004
371830519002000,2,4,5,11,345,0.722868,0.003562,8.6e-05
371830540062004,1,4,4,9,56,0.604456,0.005588,0.000292
371830526011015,2,4,4,10,35,0.893973,0.004062,0.000127
371830512002005,1,4,3,8,77,0.123485,0.0067,0.000533
371830525072019,2,5,5,12,33,1.327015,0,0
371830536102021,2,4,4,10,51,0.814335,0.001964,0.000197
371830540151000,2,5,5,12,3,1.300218,0,0
371830542091064,4,5,5,14,66,3.21595,0,0
371830521021020,1,4,4,9,278,0.447027,0.003839,0.000257
371830537072002,1,5,4,10,70,0.628879,0.001204,0.000392
371830519001023,2,5,4,11,126,1.044349,0.000694,0.000175
371830541062028,2,4,4,10,32,0.978723,0.006846,0.000189
371830536101075,3,5,5,13,80,1.86151,0,0
371830514002000,1,4,3,8,79,0.225552,0.006832,0.000633
371830540161006,2,1,4,7,95,0.635317,0.059635,0.000247
370630019002073,5,5,5,15,56,4.623173,0,0
371830545001004,1,2,2,5,110,0.152471,0.025035,0.001346
371830537152001,1,5,4,10,273,0.615041,0.001169,0.000134
371830541052018,2,5,5,12,35,1.368293,0,0
371830521012006,1,4,4,9,177,0.182951,0.010931,0.000513
371830545004001,1,4,4,9,35,0.545425,0.00545,0.000141
371830524061001,2,5,5,12,45,1.430534,0,0
371830508002009,1,3,2,6,84,0.241499,0.01673,0.001252
371830540084002,2,5,5,12,1253,1.329291,0,0
371830537112021,2,4,5,11,8,0.784597,0.004246,8.2e-05
371830540112006,2,5,5,12,30,1.30173,0,0
371830540012005,1,4,5,10,62,0.199892,0.002659,6.9e-05
371830542071085,3,5,5,13,165,1.846448,0,0
371830523022017,1,4,4,9,185,0.325025,0.00545,0.000141
371830536101030,3,5,5,13,31,1.816128,0,0
371830528062045,3,5,5,13,75,1.675157,0,0
371830527052027,2,4,4,10,185,1.277076,0.003061,0.000127
371830540181014,2,4,4,10,2,0.915925,0.005321,0.000225
371830537072019,1,3,4,8,120,0.556334,0.015425,0.000472
371830527061007,2,5,5,12,638,1.375211,0,0
371830505002009,1,4,4,9,35,0.259585,0.00498,0.000435
371830537143003,2,4,5,11,188,1.177225,0.004246,8.2e-05
371830541103036,5,5,5,15,8,4.401751,0,0
371830512003010,1,4,3,8,60,0.137756,0.0067,0.000533
371830528072074,1,4,4,9,72,0.453706,0.010303,0.000189
371830527011004,1,4,4,9,118,0.512082,0.005234,0.000171
371830537241041,3,5,5,13,83,1.873687,0,0
371830545004000,1,4,4,9,14,0.472744,0.00545,0.000141
371830527073002,2,4,4,10,9,1.280957,0.011337,0.000103
371830526032007,1,3,3,7,70,0.520355,0.012516,0.000853
371830521021039,2,5,5,12,19,1.353957,0,0
371830519001042,1,4,4,9,46,0.449426,0.005022,0.000526
371830518001032,1,4,4,9,36,0.137498,0.003177,0.000397
371830528071001,4,5,5,14,5,2.925062,0,0
371830517003007,2,4,4,10,39,0.711692,0.004062,0.000127
371830537152014,1,3,4,8,147,0.575919,0.012254,0.000211
371830517003018,2,4,3,9,6,1.110201,0.004402,0.000607
371830537073009,2,4,4,10,636,0.63805,0.005588,0.000292
371830537262014,2,5,5,12,2,1.519626,0,0
371830537222007,2,5,4,11,691,1.196243,0,0.00013
371830517003011,2,4,4,10,43,0.67646,0.008373,0.000528
371830524082010,1,5,4,10,97,0.440524,0.001195,0.000132
371830523013031,2,1,5,8,7,1.226827,0.033889,7.2e-05
371830505003017,1,4,4,9,29,0.115152,0.004567,0.000165
371830542071068,3,5,5,13,307,2.389731,0,0
371830519003014,1,4,4,9,25,0.393423,0.005034,0.000464
371830515012006,1,4,3,8,32,0.6009,0.009853,0.000696
371830536101078,3,5,5,13,167,1.900339,0,0
371830537241054,2,4,4,10,53,1.287384,0.0085,0.000147
371830524041005,1,1,4,6,18,0.23653,0.036867,0.000452
371830527013006,2,5,5,12,1113,1.352362,0,0
371830537092010,3,5,5,13,41,1.635428,0,0
371830525052000,2,4,5,11,116,0.946851,0.011085,7.7e-05
371830503001015,1,4,4,9,37,0.296081,0.001655,0.000221
371830541052022,2,4,4,10,90,1.174515,0.011337,0.000103
371830541043000,3,5,5,13,191,1.589634,0,0
371830541102012,5,5,5,15,108,3.794986,0,0
371830541055010,3,5,5,13,120,1.716298,0,0
371830537131014,2,4,4,10,16,0.648914,0.002435,0.000119
371830511021016,1,2,3,6,317,0.039125,0.022962,0.000586
371830528062029,3,5,5,13,46,1.875036,0,0
371830540071009,3,5,5,13,4,1.782993,0,0
371830527051012,1,4,4,9,62,0.030444,0.004763,0.000215
371830526021011,2,4,4,10,77,1.062748,0.005553,0.000163
371830530081057,1,1,5,7,76,0.386285,0.033889,7.2e-05
371830528062011,3,5,5,13,113,1.565509,0,0
371830541052017,3,5,5,13,91,1.790876,0,0
371830514001017,1,4,3,8,30,0.104538,0.006832,0.000633
371830541061010,3,5,5,13,42,2.382467,0,0
371830524061007,3,5,5,13,30,1.836139,0,0
371830503001007,1,4,4,9,24,0.359489,0.003822,0.000417
371830541051021,3,5,5,13,117,2.156924,0,0
371830526022001,1,4,4,9,107,0.401464,0.002575,0.000102
371830509003013,1,2,1,4,68,0.117312,0.027158,0.00153
371830541061044,2,3,4,9,58,1.135918,0.016556,0.000185
371830542071074,3,5,5,13,45,2.33669,0,0
371830527051022,2,4,4,10,36,0.890537,0.004763,0.000215
371830523013029,2,5,5,12,53,1.497292,0,0
371830540131033,2,1,4,7,77,1.281889,0.076914,0.000488
371830523023029,1,4,4,9,10,0.623786,0.00545,0.000141
371830545003024,2,4,4,10,10,0.859824,0.00545,0.000141
371830541102026,5,5,5,15,3,3.832326,0,0
371830525041011,2,5,5,12,102,1.307954,0,0
371830536102009,1,4,4,9,24,0.539766,0.001964,0.000197
371830526032017,1,3,2,6,15,0.494175,0.013167,0.001056
371830526031007,1,4,3,8,46,0.348009,0.009064,0.000828
371830506001008,1,4,3,8,103,0.132255,0.006516,0.000791
371830541041002,3,5,5,13,202,2.022568,0,0
371830506002016,1,4,1,6,34,0.060653,0.008749,0.00142
371830528064019,2,4,4,10,144,0.9947,0.010303,0.000189
371830537162011,1,3,4,8,63,0.563935,0.018318,0.000465
371830528033005,3,5,5,13,119,1.796588,0,0
371830520023007,1,4,4,9,51,0.482448,0.006846,0.000189
371830530081011,2,1,5,8,245,0.975882,0.033889,7.2e-05
371830537221004,2,5,5,12,141,1.347538,0,0
371830545003020,2,5,5,12,373,1.486867,0,0
371830528072026,2,4,4,10,9,0.916066,0.010303,0.000189
371830537132003,1,4,5,10,20,0.292993,0.004246,8.2e-05
371830506002014,1,4,2,7,44,0.194671,0.00703,0.001186
371830540171020,2,4,4,10,97,1.257339,0.007237,0.000104
371830512001004,1,4,3,8,56,0.470907,0.0067,0.000533
371830519001021,1,4,3,8,38,0.355292,0.006812,0.000869
371830540141059,2,4,4,10,51,0.774708,0.001332,0.00017
371830514005013,1,4,3,8,11,0.171181,0.00815,0.000695
371830524061009,2,5,4,11,268,1.273962,0.000543,0.000105
371830541044007,2,4,4,10,65,1.170937,0.011337,0.000103
371830514001009,1,4,3,8,54,0.206157,0.005134,0.000592
371830528064022,3,5,5,13,161,1.536,0,0
371830518002012,1,4,4,9,98,0.370439,0.006237,0.000524
370630020282017,2,4,4,10,2,1.077656,0.001964,0.000197
371830537112028,1,3,4,8,151,0.364858,0.012746,0.000229
371830537162008,2,3,4,9,41,0.751622,0.014256,0.000338
371830541062037,1,3,4,8,42,0.583998,0.016556,0.000185
371830525033026,2,4,5,11,35,0.805464,0.004523,9.4e-05
371830518001031,1,4,4,9,44,0.197607,0.003177,0.000397
371830537161002,1,3,4,8,44,0.245775,0.014256,0.000338
371830525072012,3,5,5,13,227,1.561504,0,0
371830537142031,2,3,4,9,82,0.771463,0.01352,0.000195
371830537231003,2,4,4,10,29,0.89876,0.010065,0.000331
371830501001060,1,2,2,5,1,0.289779,0.022205,0.001144
371830528072002,2,4,4,10,91,0.966192,0.010303,0.000189
371830524062022,3,5,5,13,30,2.37621,0,0
371830505003006,1,4,5,10,39,0.612288,0.003562,8.6e-05
371830527012012,2,4,4,10,52,1.000179,0.002575,0.000102
371830528063005,2,3,4,9,87,1.08178,0.016556,0.000185
371830516002009,2,4,4,10,45,1.086437,0.00255,0.000131
371830541042007,1,1,4,6,32,0.274247,0.03317,0.0002
371830541043049,2,4,4,10,4,0.902194,0.003023,0.000139
371830501001096,1,2,1,4,121,0.000864,0.023533,0.001941
371830540134009,3,5,5,13,40,2.086548,0,0
371830514002008,1,4,3,8,74,0.117072,0.006832,0.000633
371830523023023,2,4,4,10,17,1.177854,0.00545,0.000141
371830514003002,1,4,3,8,26,0.371088,0.005624,0.000621
371830540011011,1,4,4,9,34,0.535446,0.00583,0.00033
371830540011004,1,4,5,10,676,0,0.002659,6.9e-05
371830537142017,1,4,4,9,38,0.230796,0.002435,0.000119
371830516002019,1,4,4,9,15,0.078089,0.00418,0.000402
371830541052014,2,4,4,10,39,1.158604,0.011337,0.000103
371830519002019,1,4,3,8,245,0.334076,0.006445,0.00072
371830541063016,2,5,5,12,64,1.291861,0,0
371830545001010,1,2,2,5,105,0.249396,0.02191,0.001069
371830510002018,1,2,3,6,39,0.258775,0.022292,0.000701
371830528033050,3,5,5,13,125,1.586175,0,0
371830537261006,1,4,4,9,35,0.301071,0.002435,0.000119
371830528072080,2,4,4,10,31,1.289253,0.010303,0.000189
371830542091016,5,5,5,15,66,4.120559,0,0
371830541043017,2,4,4,10,83,0.857584,0.003023,0.000139
371830514004011,2,4,3,9,20,0.646204,0.007505,0.000675
371830545001025,1,3,3,7,65,0.332645,0.020133,0.000668
371830505001029,1,4,2,7,141,0.173897,0.004737,0.001268
371830526012010,2,4,3,9,345,0.91506,0.010948,0.00063
371830509001003,1,2,1,4,2,0.216141,0.027118,0.001834
371830537093027,3,5,5,13,19,2.368523,0,0
371830516003009,1,4,4,9,30,0.612113,0.003194,0.000355
371830537093028,4,5,5,14,51,2.588589,0,0
371830512003018,1,4,3,8,254,0.10771,0.0067,0.000533
371830524081004,1,4,4,9,43,0.630727,0.002587,0.000339
371830537113016,2,3,4,9,156,0.84742,0.015181,0.000348
371830537251028,2,3,4,9,193,1.007872,0.012746,0.000229
371830504002013,1,4,1,6,354,0.347773,0.00478,0.001457
371830540041004,1,4,4,9,36,0.539608,0.009896,0.000173
371830540163008,3,5,5,13,626,1.565411,0,0
371830506002013,1,4,2,7,17,0.239481,0.006626,0.00099
371830528033040,1,4,4,9,44,0.591773,0.002993,0.000222
371830525051010,2,3,4,9,8,0.792005,0.014256,0.000338
371830519001025,2,4,4,10,10,0.797771,0.001473,0.000378
371830537071027,1,5,4,10,48,0.538884,0.001169,0.000134
371830541055001,1,1,4,6,32,0.559993,0.03317,0.0002
371830521021048,2,5,5,12,51,1.425763,0,0
371830537093048,4,5,5,14,92,2.485737,0,0
371830524082001,1,5,4,10,90,0.067846,0.001195,0.000132
371830541053003,3,5,5,13,29,1.981712,0,0
371830517002018,1,4,4,9,80,0.514551,0.006237,0.000524
371830537252012,2,4,4,10,29,0.639893,0.0085,0.000147
371830540141030,2,5,5,12,135,1.328912,0,0
371830537152017,2,3,4,9,37,0.740863,0.012254,0.000211
371830540042006,2,4,4,10,85,1.214386,0.007237,0.000104
371830545004014,2,4,4,10,132,0.737754,0.00545,0.000141
371830540134035,3,5,5,13,28,1.797472,0,0
371830527052012,1,4,4,9,3,0.456352,0.004763,0.000215
371830525043005,2,4,4,10,86,0.742985,0.007505,0.00024
371830528033004,3,5,5,13,58,1.762527,0,0
371830537122001,2,4,4,10,35,0.939314,0.010065,0.000201
371830542071090,2,4,4,10,76,1.270403,0.002632,0.000288
371830537071001,2,5,4,11,112,0.750528,0.001169,0.000264
371830537181008,5,5,5,15,405,4.142052,0,0
371830537252043,3,5,5,13,119,1.642893,0,0
371830515012031,2,5,5,12,18,0.738194,0.001038,7e-05
371830525033027,2,4,5,11,2,1.048637,0.004523,9.4e-05
371830515011023,2,4,4,10,29,0.911291,0.004112,0.000423
371830512003007,1,4,3,8,34,0.163661,0.0067,0.000533
371830524011013,3,5,5,13,5,1.787986,0,0
371830525031002,3,5,5,13,39,1.697011,0,0
371830527061006,2,4,4,10,20,1.161952,0.011337,0.000103
371830537191001,5,5,5,15,316,4.211772,0,0
371830526023005,2,4,4,10,7,1.046619,0.010297,0.000428
371830530081031,2,5,5,12,26,1.425268,0,0
371830537122016,1,4,5,10,32,0.346042,0.004246,8.2e-05
371830528072040,4,5,5,14,15,3.127785,0,0
371830537142011,1,4,4,9,21,0.255968,0.002435,0.000119
371830537143001,2,4,5,11,22,1.081902,0.004246,8.2e-05
